Gene.symbol	Gene.ID	adj.P.Val	logFC
FABP2	2169	0.149813010413782	-0.204626412941156
LGALS9C///LGALS9B///LGALS9	654346///284194///3965	0.149971639291555	0.531061124494205
RPS27///RPS27	6232///6232	0.150102888014808	-0.742170303941204
HNRNPA0	10949	0.150102888014808	0.379752357348666
TMED9	54732	0.150245511226629	0.469160970486249
KRTAP19-8	728299	0.150282317101689	-0.276776763034909
LPA	4018	0.150282317101689	0.292955847267022
C11orf71	54494	0.150282317101689	-0.563706310859842
DEFA4	1669	0.150315696689036	0.967196766270071
ABHD17C	58489	0.150326801318616	0.383802900910478
RTL1	388015	0.150441329055232	0.222883122841071
		0.150452862901683	-0.480169055511436
		0.150480197248879	0.23123701172665
ATAD3C///ATAD3B///ATAD3A	219293///83858///55210	0.150480905797744	0.200239749301115
GPHN	10243	0.150492727326272	-0.753587592583842
DEFB104B///DEFB104A	503618///140596	0.150492727326272	-0.224724944232111
		0.150527515648091	-0.180352318022501
LINC00238	440184	0.150623610757209	-0.155675891955402
LENG9	94059	0.150631999492859	-0.264750819003295
		0.150631999492859	-0.314776931706342
KMT2D	8085	0.150656691994995	0.352526533523601
DBR1	51163	0.150686518126997	-0.459073532330681
RBFOX3	146713	0.150781318194925	0.210456738610064
AK6///TAF9	102157402///6880	0.150796182169135	0.363034610372129
		0.150957615305512	-0.349100962312869
MIR509-3///MIR509-2///MIR509-1	100126337///100126301///574514	0.150983551466114	-0.141194902971733
		0.150985215294903	0.326012311092639
VCPKMT	79609	0.151041484981939	-0.330017608370326
		0.151041484981939	-0.201874140215474
C1orf53	388722	0.151145318994025	0.391729424101378
CPSF3L	54973	0.151185092854323	-0.215243654897193
SCOC	60592	0.151296543662505	-0.544231570288139
LINC01530	729975	0.151306568903313	-0.249174526971086
		0.15133696183052	0.997265224756683
CD3EAP	10849	0.151338090164293	0.38075541314883
		0.151444556087834	0.43178045545056
SATB1	6304	0.151506706244547	-0.813958147593404
HAS2	3037	0.151506706244547	0.364367594848817
ZNF732	654254	0.151524340904712	-0.188255510832351
		0.151524340904712	-0.150000149579123
		0.151659720761327	-0.554187359328869
		0.151685237816922	-0.192480014990099
		0.151761137652554	-0.414128752549922
		0.151761137652554	0.586643579700463
PIK3R3	8503	0.151825923092102	-0.715384106864021
ATF7IP	55729	0.151825923092102	-0.592770773747548
		0.151854950661678	-0.191283013447395
LRRC42	115353	0.151914191457742	0.240791557920742
		0.152040735611037	0.666569197039175
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2	100288520///100287441///645836///645402///392188///391627///391622///377630	0.152085727376173	-0.459628910092387
ATP6V0D2	245972	0.152101744115403	0.165305384603653
		0.152137964091004	-0.115495142372587
		0.152137964091004	0.361996833351299
NEK8	284086	0.152137964091004	0.205011987279306
BORCS7-ASMT///BORCS7	100528007///119032	0.152181671111315	-0.340707697657638
		0.152297600952043	-0.360812861196838
TMEM189-UBE2V1///TMEM189///UBE2V1	387522///387521///7335	0.152307154875452	-0.253382780245557
		0.152339706614224	-0.244268530945923
UBE2G2	7327	0.152451080691978	-0.236465896309994
		0.152451080691978	-0.356554449944001
NOP16	51491	0.152470637179125	0.455170832666449
		0.152622156058417	-0.294684216876701
LOC100129484	100129484	0.152690583725078	0.311953118072173
LOC344967///ACOT7	344967///11332	0.152715416797451	0.533240842053453
CCDC88B	283234	0.152743917553028	-0.362692596371541
NUFIP2	57532	0.152756572504867	0.23578529221046
TNFSF12-TNFSF13///TNFSF12///TNFSF13	407977///8742///8741	0.15276588206712	-0.289538684052518
OR2AE1	81392	0.152827621654574	-0.294223155924808
		0.152827621654574	-0.454412811879947
		0.152827621654574	0.404578589821416
CPLX4	339302	0.152827621654574	-0.155954675658314
		0.15293213011594	0.542511782635968
SPINT1	6692	0.152988521840274	0.32162464271688
VN1R4	317703	0.153094214865788	0.454119233523531
		0.15310913853231	0.525075496924953
SNORD50A	26799	0.15310913853231	-0.403866911613049
		0.153111429314131	-0.587803350570739
		0.153164264800531	0.215966309795781
		0.153168426853903	0.282890330569503
		0.15325545670434	-0.211820570160044
		0.15325545670434	-0.194386062963292
		0.15325545670434	0.572220557058408
RASD1	51655	0.153304481326272	0.796351900786768
		0.153324228801219	-0.159839085496558
INCA1	388324	0.153347720349936	-0.266953183352508
CHURC1-FNTB///FNTB	100529261///2342	0.153429919921712	0.383251303960831
PPP1R42	286187	0.153485458108067	-0.156008611513465
BDP1	55814	0.15352710853279	-0.264388799616011
NAALADL1	10004	0.153544551719421	-0.207615746592694
RNA45S5///RNA18S5	100861532///100008588	0.153574786419821	0.35787818796963
INSRR	3645	0.153592658003671	0.263459058763515
WTIP	126374	0.153726888297699	0.219071353445407
		0.153792783091843	-0.256185486594934
		0.153875966444122	-0.582127225697767
		0.153943474758771	0.666960217660929
DLX3	1747	0.153975952837408	0.235814296861698
		0.154029328658369	-0.205619685772164
		0.154059320539257	0.58048257545498
HIST1H4E	8367	0.154127270920722	0.589187475913683
		0.154240443788553	0.222221730614161
FUS	2521	0.154294386789086	0.252114523632939
ASPHD1	253982	0.154336667020158	-0.260216389867848
CLDN7	1366	0.154336667020158	-0.28543536482969
BLMH	642	0.154336793825707	0.525858299460774
		0.154369105499307	0.610679513981681
LOC401357	401357	0.154456694861637	0.27296305100873
		0.154463890699341	-0.207298332910592
		0.154472285165249	0.26028464293368
		0.154491137602319	0.208599841228009
		0.154499259170456	0.261424170107796
ANO7	50636	0.154499259170456	0.240873573652241
OGDH	4967	0.1545336252912	-0.281771938431751
ZNF418	147686	0.154616100973197	0.642343267673712
		0.154628700296669	0.315831639286564
		0.154647221620355	-0.231687713826807
		0.15479814971987	0.416139645723118
ANXA8L1///ANXA8	728113///653145	0.154833001790187	0.244628117151356
B3GNT4	79369	0.154899900467326	-0.217566417051903
FER1L6-AS2	157376	0.154914366607203	-0.209177620294137
		0.154919514249144	-0.577824417581719
		0.154952012074511	-0.219400879707363
		0.154980521116229	-0.205015498862053
FSCB	84075	0.155010439939826	-0.195149938246502
		0.155010439939826	-0.427709252446904
ZSCAN23	222696	0.155028009664543	-0.415552735725835
NCOR2	9612	0.15505173228151	0.306217313563466
		0.155069180395833	0.457734178156192
EMC10	284361	0.155147440138657	0.344174714102136
		0.155268127517318	-0.13463051246482
SCGB3A2	117156	0.155268127517318	0.200579880019243
		0.155268127517318	-0.147882122198961
CD99	4267	0.155432878697724	0.699721305396427
ACKR4	51554	0.155432878697724	-0.274942068810678
SSPO	23145	0.155464505695501	0.230167702644618
WDR55	54853	0.155464505695501	-0.288094573062341
C2	717	0.155464505695501	0.531264232224626
		0.155529803578402	-0.190570859262773
TCTN1	79600	0.155558090332797	0.344861204569464
		0.155580782188289	-0.266526392899982
OR5AP2	338675	0.155656838378835	-0.220684665608881
UBE2D4	51619	0.155726256668425	-0.341771448952592
KMT2A	4297	0.155797591236978	-0.335017983464101
		0.155885580546885	-0.59915490640344
DMRT2	10655	0.155959949189721	-0.242565434217589
ZNF425	155054	0.156042937748469	-0.319126507982631
		0.156042937748469	-0.359954511012446
IRF2BPL	64207	0.156042937748469	-0.400290888224555
TMEM254	80195	0.156090839192133	-0.669135113156159
FAM127A	8933	0.156096878214137	-0.79983080967099
		0.156222717281669	-0.376371181397529
		0.156222717281669	-0.254640817810742
TRABD2B	388630	0.15623922551346	0.343541862518236
WFDC13	164237	0.156243036853283	0.247618375372866
		0.156263710027136	0.541302136155238
		0.156288224695234	0.709793988639967
CHCHD10	400916	0.156328523089349	-0.411810243624481
		0.156427312802455	-0.142619690382919
H2BFM	286436	0.156427312802455	0.282718208676068
FAM171A2	284069	0.156427312802455	0.353222133088697
LOC401127	401127	0.156427312802455	0.298667177950089
		0.156479141760435	-0.250871025264935
HDAC3	8841	0.156479141760435	-0.215699176414667
C10orf53	282966	0.156487112150382	-0.212091971197605
RASSF1	11186	0.156487112150382	0.324810089740977
		0.156487112150382	0.249106063985718
		0.156487112150382	0.337226372619858
TTC31	64427	0.1565816487664	-0.194492562645721
		0.156708772465566	0.640866171461305
HSPB11	51668	0.156719018493314	-0.31245595798063
ZNF841	284371	0.156719018493314	-0.900389259208835
TCAF1	9747	0.156719018493314	-0.265324044525259
TRPC3	7222	0.156772128633705	-0.357312996694414
		0.156772128633705	-0.375717959646728
CCDC166	100130274	0.156773408093651	0.23667349853941
		0.156826265055816	0.606072356432386
		0.156901037794816	0.485665215128916
KLHL6	89857	0.156994250437281	-0.55065097049417
		0.15701459607028	0.508412337776528
KLF14	136259	0.157025881963354	-0.243671311830103
INTS8	55656	0.157025881963354	0.337685246593956
MRGBP	55257	0.157036445443214	-0.302008439911618
LOC101060524///DRD5P2///DRD5	101060524///1818///1816	0.157081676832054	0.233570456068485
		0.157186626598468	-0.280030674061647
LINC00965///LINC00965	349196///349196	0.15725734809464	-0.66942141829453
ZSWIM3	140831	0.157302434589782	-0.340656261524489
MUTYH	4595	0.157302434589782	-0.277972721239466
TSNAXIP1	55815	0.157302434589782	-0.184253400118695
SATB2-AS1	150538	0.157359196426167	0.240257678732537
		0.157501426513585	-0.319958031025931
NEUROD2	4761	0.157501426513585	-0.253756841010189
		0.157501426513585	-0.376742792404171
POF1B	79983	0.15751085513416	-0.457549704542598
VEZF1	7716	0.15751085513416	-0.289386640476626
		0.157603334810721	-0.208374843228257
OR10H5	284433	0.157641800658501	-0.342897799469433
		0.157745077513114	-0.183820861558612
		0.157745077513114	-0.176591399220501
		0.157767135631479	0.456010858807395
		0.157795730155869	-0.304989366909457
		0.15786648739034	0.548940237511729
LINC00665	100506930	0.15786648739034	0.727671601276827
		0.15786648739034	-0.511573996988956
RPL24	6152	0.15786648739034	-0.353752600382428
		0.15786648739034	0.619953525640343
PDE6D///PDE6D	5147///5147	0.15786648739034	-0.429477031716444
FAM111B	374393	0.15786648739034	1.26423948183624
		0.15786648739034	-0.14465904278491
		0.157880971515428	-0.206539050818521
CLASP1	23332	0.157880971515428	-0.239059842727805
OR7E13P	10820	0.157893749361731	-0.208431209619079
FBP1	2203	0.157893749361731	0.589026019773905
		0.157963977042154	-0.617634248946827
		0.157963977042154	0.268612916960218
AAMDC	28971	0.157965301040502	-0.273410263741693
CDC42EP2	10435	0.157978181787999	0.292732397605085
		0.157986520772718	0.647201075280806
OR5A1	219982	0.158013926570512	0.210683981899088
		0.158067958494415	-0.330667692496607
		0.158085323443825	-0.360054620982016
		0.158202352707802	-0.110563783277673
TSEN2	80746	0.158202352707802	-0.360404173772124
HLA-DPA1	3113	0.158202352707802	1.79037084709734
		0.158304605962588	-0.223353282893175
		0.158304605962588	0.496563281404499
		0.158356094020968	0.569171578989181
LCE1A	353131	0.158357889080316	-0.264898863903564
		0.158461489419128	-0.327748722793652
		0.158461489419128	0.229191565392533
		0.158461489419128	0.220389197584688
		0.158478681347644	-0.292204879932324
FAM98A	25940	0.158517641708716	0.489955460465013
THOC7	80145	0.158517641708716	0.398016390684333
CCHCR1	54535	0.158530452118355	-0.581502683301429
NCAPD3	23310	0.158544981594565	0.389919536548674
		0.158644314829123	-0.526878145496155
CRISP1	167	0.158645933026818	-0.187530578633889
		0.158661822226534	0.330818927796843
PHGDH	26227	0.158661822226534	0.95249659238916
MTRF1L	54516	0.158665728974711	0.267093310297485
POLR1A///POLR1A	25885///25885	0.158730740092789	0.333379763255547
		0.158744712205967	-0.652585838409948
CKLF-CMTM1///CMTM1///CKLF///RHOQ///CMTM1///CKLF	100529251///113540///51192///23433///113540///51192	0.158744712205967	0.302412154641416
DYNLRB2	83657	0.158755335747315	-0.169351963108524
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	0.158907204913145	-0.569514105517106
		0.158907204913145	0.698957399433661
		0.158912526479114	-0.44609388067717
		0.158912526479114	-0.164117393918685
USP12	219333	0.158932819350395	0.90240838468373
C2CD3	26005	0.158932819350395	-0.394334806305071
		0.158978590999731	0.437717512290509
FOXR2	139628	0.159008052937729	0.207260400451875
SUMO3	6612	0.159101352294249	0.312991101006695
PNLIPRP3	119548	0.159152275969728	-0.140385066005506
		0.159152275969728	0.50820785344712
		0.159199382894925	0.30616464526133
		0.159217193834525	0.554247545723683
		0.159296984672474	-0.173217469054112
		0.159443582363684	-0.221048368210091
UCN3	114131	0.159471122926893	-0.320184087726489
PARP1	142	0.15953327323843	0.455098183645299
EDEM2	55741	0.159632129254833	0.32633873617602
		0.159632129254833	-0.648933103080937
KRR1	11103	0.159690370695427	-0.33912778317719
ARX	170302	0.159731546112656	0.220359023397447
		0.159836033620286	0.250963806270646
		0.159836033620286	0.254299397117275
SRRM1	10250	0.159836033620286	-0.28055487189545
HN1	51155	0.159843259639357	0.362343963718504
		0.159843259639357	0.333004742521185
LOC100128185	100128185	0.159843259639357	-0.290691725138734
		0.159843259639357	-0.272180192977739
		0.159843259639357	-0.3207098490396
COL1A1	1277	0.159859093757245	0.181694487419427
SNRNP48	154007	0.159862253572508	-0.392105691284149
FAM122A///FAM122A	116224///116224	0.159862253572508	-0.303598960165262
DBF4B	80174	0.15986860321523	0.312114008074684
LOC400867	400867	0.159915871696126	-0.193891777969334
DGCR14	8220	0.15993887914192	-0.306032489925401
TMEM179	388021	0.159966162299468	-0.223537111169271
C16orf92	146378	0.160014564639129	-0.252189835959505
ACVR1B	91	0.160053669204297	0.325239757624435
MPV17L2	84769	0.16008963374433	0.339839627613085
LOC400661	400661	0.160109951024464	0.175740781390714
		0.16028125924972	0.396573023455585
MRPL36	64979	0.160393690354338	-0.424775453539175
		0.16040167600557	0.361681934474415
TPP2	7174	0.160412945353541	-0.237992884582432
LYZL2	119180	0.160557701325314	-0.243515132476978
CAMTA2	23125	0.160557701325314	-0.260308631248961
		0.160687035919962	-0.129948734705536
		0.160767268297895	-0.314297649467965
C19orf44	84167	0.160878374531423	0.246488115017957
FBXO22	26263	0.160935979081107	0.384586019516437
RPL22L1	200916	0.160957058466914	0.470617240845101
CRYZL1	9946	0.160993761702792	-0.322468357881736
		0.161015347237864	0.458633674849407
		0.161053904485532	-0.580883813404489
		0.161053904485532	-0.423882039436427
		0.161200635375042	-0.395966195848107
TDRD10	126668	0.161229121351075	0.209509912784478
		0.161387359255769	0.475868998745386
		0.161411254246716	0.380805121422762
		0.16142983470078	-0.223477891165377
FLJ30679	146512	0.16142983470078	-0.227310206777815
REXO1L1P	254958	0.161550565884801	0.302371445157942
		0.161574936276983	0.824605920317215
SCYL1	57410	0.161664918546389	-0.29888793864256
		0.161705097466614	-0.478462052445529
OR11H6	122748	0.16179221449333	0.198851371886736
		0.161802771756312	-0.208906288620867
SLC2A8	29988	0.161858963415109	0.309872137452961
SRA1	10011	0.161931222002073	0.308728234153156
LOC650293///OR7E125P///OR7E2P	650293///389616///8587	0.161953121141194	-0.39878833480841
NANOGP1///NANOG	404635///79923	0.161967643139311	0.302954372536083
		0.161967643139311	0.348969782543917
TLE6	79816	0.16199008097142	-0.279632675610266
		0.16199008097142	0.957419474901362
CHCHD3	54927	0.16199936066699	0.481546793351212
		0.16199936066699	-0.339671766964032
		0.16199936066699	0.339347558424009
USP36	57602	0.16199936066699	-0.296303180293702
		0.162011957511591	-0.177146785960313
FBXW7	55294	0.162046475852906	-0.699911294817298
SLC25A32	81034	0.162068005606421	-0.244381809633865
LYRM5	144363	0.162174287088382	-0.406284135049883
AMN	81693	0.162174287088382	0.256028346675558
COPG1	22820	0.162174287088382	0.198938437699315
RGS19	10287	0.16228505705014	-0.346603578395737
KLHDC2	23588	0.162299974931212	-0.417974641645904
SOX13	9580	0.162299974931212	-0.349247133532479
HNRNPUL2-BSCL2///BSCL2	100534595///26580	0.162305233146211	0.23042542220472
		0.162331382327916	0.67110832304411
MIR219A2	407003	0.162357225024421	-0.214035804104364
SPNS1	83985	0.162365869867989	0.324600894860134
ATF1	466	0.162445596358227	-0.39880984786585
DTX4	23220	0.162448003190786	0.432897150859844
GPR75-ASB3///ASB3	100302652///51130	0.162449040750679	0.275812785985421
		0.162449040750679	0.345819818331507
PPP1R7	5510	0.16260615602893	-0.331931619625237
LINC01567	400511	0.162626851060519	-0.242046129179527
		0.162626851060519	0.575368725640802
		0.162626851060519	-0.204699211791897
KLHL26	55295	0.162626851060519	-0.232130850447199
STAG1	10274	0.16266161454249	-0.380077545759764
LMAN2L	81562	0.162751787239565	0.582845715808087
OR52B4	143496	0.162751787239565	0.219980560254751
RSPO1	284654	0.162751787239565	-0.194452710079642
CDH18	1016	0.162781053308284	-0.193855350892917
NPR2	4882	0.162837655819587	-0.313685349708254
TBCA	6902	0.162922398686481	0.290668202022657
MGRN1	23295	0.162998201141908	0.387894164219793
		0.162998280540886	0.318238982905425
ECHDC3	79746	0.163020890723105	0.398368266443812
USP10	9100	0.163020890723105	0.295137141290756
PCDHA4	56144	0.163103961672353	-0.346460615316752
LGALS8	3964	0.163104670984877	-0.447391773192015
		0.163117560060262	-0.373254345258053
