Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.757676590719412	-0.397193780078108
CLIC4	25932	0.757676590719412	0.482504067362422
BAIAP2L1	55971	0.75780156485821	0.500779868096243
HNRNPA3P1	10151	0.757962333536339	-0.528642128828759
		0.758004371327475	-0.0936683916766339
KIF3A	11127	0.758064149754346	-0.551284871762418
MIR185	406961	0.75810997059884	-0.261105568065523
		0.758165678659322	-0.410178819239054
SNORD60	26788	0.758255950211087	0.479316778178269
		0.758255950211087	-0.31617324408758
		0.758259760915562	0.301714226073858
RILP	83547	0.758435599919802	0.287158983987255
NT5DC4	284958	0.758778314977138	0.193729718987583
C11orf72	100505621	0.758835271932192	0.208182410025165
		0.758835271932192	-0.216786827763889
SNORA16A///SNHG12	692073///85028	0.758897244571729	-0.401523881540035
GPD2	2820	0.758897244571729	0.618968644723203
PPIAL4C///PPIAL4A///PPIAL4G///PPIA	653598///653505///644591///5478	0.758897244571729	-0.437165218463397
ZNF266	10781	0.758897244571729	-0.233408963189217
SNORD42A	26809	0.758897244571729	0.698339957019444
C6orf201	404220	0.758897244571729	-0.167600215875328
LMNB2	84823	0.758897244571729	0.289045771447221
ADH6	130	0.758897244571729	0.117652913621405
AAAS	8086	0.758897985837107	0.2293923655067
		0.758984766192023	-0.104277624505555
VSTM2L	128434	0.758984766192023	-0.203795958874184
		0.758984766192023	-0.38403812318791
GID8	54994	0.758984766192023	0.207848078739056
MSANTD1	345222	0.758984766192023	-0.188938518687745
RPS19	6223	0.758984766192023	-0.303743303986273
TCEB3CL2///TCEB3CL///TCEB3C///TCEB3B	100506888///728929///162699///51224	0.758984766192023	0.166696335551144
		0.758984766192023	0.262449758520751
MKLN1	4289	0.758984766192023	-0.220168489971245
		0.758984766192023	0.267495990260785
CHODL	140578	0.758984766192023	-0.248017805971242
		0.758984766192023	0.594583822615197
		0.758984766192023	0.319244914626799
PRKCI	5584	0.758984766192023	-0.263866816941505
GAN	8139	0.758984766192023	0.224254394203759
MB21D2	151963	0.758984766192023	0.451522084847549
MARCH10	162333	0.758984766192023	-0.159437088357353
		0.759000406909608	0.200514656415033
TMEM87B	84910	0.759002740430152	-0.297370224399019
		0.759090431581231	0.264234004435947
MTNR1B	4544	0.759152282040842	0.211791861027778
SPRR2A	6700	0.759152282040842	0.155091014089053
SIL1	64374	0.759152282040842	-0.206054932801798
ADAMTSL3	57188	0.759152282040842	-0.159231512098529
		0.759152282040842	0.106944822318791
ZBTB39	9880	0.759152282040842	0.297758454001799
LAMTOR1	55004	0.759152282040842	0.247965967172382
LOC100509814	100509814	0.759152282040842	-0.249001717242974
BATF	10538	0.759155134187709	-0.267163551720423
LINC00470	56651	0.759303639009714	0.292304395604739
		0.759303639009714	0.251188745753268
EXD3	54932	0.759303639009714	-0.173710739162418
ZNF581	51545	0.759303639009714	-0.269471552468627
RPS25	6230	0.759303639009714	-0.173287404366011
		0.759303639009714	-0.260557207852452
GTF2A1	2957	0.759366982909674	-0.27628245378546
		0.759403775223807	0.542912615091502
IFNAR2	3455	0.759448010027301	-0.360585393400163
GALR3	8484	0.759618176709057	-0.2019051515835
AMPH	273	0.759618176709057	0.207616963908334
		0.759618176709057	0.455655658590361
RPAP2	79871	0.759618176709057	0.336141210138071
CTCFL	140690	0.759665855510439	-0.336000779049837
FAM83E	54854	0.759746487094586	-0.180921243835621
LETM1	3954	0.759866337252841	0.252479946854739
C22orf24	25775	0.759893013164227	0.34392697902794
ADIG	149685	0.759893013164227	-0.22000761980147
		0.760098716107998	0.312338301123365
		0.7601486031744	-0.374525814067647
SH3BP5L	80851	0.7601486031744	-0.235431179947549
CC2D2B	387707	0.760246142886399	-0.25526266602696
SRCAP	10847	0.760295439373636	0.281763136708173
C22orf31	25770	0.760303982109616	-0.135098676281209
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033804///100033803///100033802///100033799///100033603///100033460///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033443///100033442///100033441///338433///6638	0.760303982109616	-0.120922314994444
HSD17B4	3295	0.760342817773193	-0.378551894470588
		0.760365116270609	-0.442181437474837
SEC23IP	11196	0.76037390174174	0.371828954356205
DCST1	149095	0.76037390174174	-0.201394367726961
TMEM237	65062	0.76037390174174	-0.380722687283987
		0.76037390174174	-0.164230300205719
GNPAT	8443	0.760462148082316	-0.314778470542807
		0.760462148082316	-0.323995124747222
TMEM203	94107	0.760468006809895	-0.403286313296568
CREM	1390	0.760468006809895	0.23570700921634
		0.760662782880773	0.45307192092206
TMX2-CTNND1///CTNND1	100528016///1500	0.760769311974743	-0.52157527548399
MSH5-SAPCD1///MSH5	100532732///4439	0.760769311974743	-0.322722990122386
ADGRG4	139378	0.760769311974743	0.15139080381438
HRASLS2	54979	0.760769311974743	0.197677512510457
		0.760769311974743	-0.257584930545748
WNK1	65125	0.760770899493362	0.482899894439871
NUP58	9818	0.760902932528203	0.257008831129901
OR2J3///OR2J2	442186///26707	0.760974253606214	-0.229745934607679
		0.760974253606214	-0.165171827546733
SEMA4D	10507	0.761096560286869	0.200842699312746
HLA-DQA1	3117	0.761096855673689	-1.15729461180686
LOC149373	149373	0.761096855673689	-0.235093771611928
		0.761096855673689	0.319329186118955
EEF1A1///EEF1A1	1915///1915	0.761096855673689	-0.126081010774509
ANKRD40	91369	0.761096855673689	0.193437779039868
RIPK3	11035	0.761111277973811	0.319851087016176
		0.761249839787252	0.426641035771733
NDUFV3	4731	0.76137344562817	0.221288050028105
C1orf64	149563	0.76153506795817	-0.172525336612091
HIRIP3	8479	0.761568835571392	0.410345494323693
MUC12	10071	0.761568835571392	0.162596198083333
HDHD3	81932	0.761568835571392	-0.292092064513238
TLE4	7091	0.761568835571392	0.597726521352122
MYL3	4634	0.761568835571392	-0.220441719410457
		0.761568835571392	-0.198768510541503
WDYHV1	55093	0.761568835571392	-0.372145964408987
OR56A4	120793	0.761731047523396	0.223348300354413
AADACL4	343066	0.761796291760668	-0.222417531431862
PPP1R27	116729	0.761867087644557	0.431591177869118
SLC22A2	6582	0.761867087644557	-0.166359231117811
RDH8	50700	0.761910219831869	0.180296993566992
CLPS	1208	0.761930930235681	-0.179546881421405
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	106660613///100133050///100049076///728411///653188///387036///11042///11039///653188///11042///11039	0.761939182205777	-0.377121769248694
CAPN1	823	0.762095234869704	0.266123152606697
PRDX1	5052	0.762097748014737	-0.47234866834183
KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3	83895///81851///81850///81850	0.762114940894113	0.147571751713398
TPM4	7171	0.762234834757372	0.35850261288072
		0.762234834757372	0.0950096575629078
		0.762234834757372	-0.720964405984314
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	0.762244804075217	0.172348291942647
		0.762306848033762	-0.223926940833008
LOC102725104///ANKRD20A12P///ANKRD20A8P	102725104///100874392///729171	0.762306848033762	0.687277934596732
AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	280///279///278///277///276	0.762306848033762	-0.518274505268956
		0.762306848033762	0.133818921873529
GALNT10	55568	0.762306848033762	0.257145138547224
		0.762306848033762	-0.360999841411928
		0.762339228737491	-0.111667501903757
		0.762339228737491	0.341275362545259
		0.762339228737491	0.150046145961928
WBSCR22	114049	0.762339228737491	-0.250872929908658
NBEAL1	65065	0.762339228737491	-0.47623518054526
		0.762339228737491	-0.277788025640197
PCSK9	255738	0.762546996917277	0.193243559971078
APRT	353	0.762636812018006	0.272650354876795
IQCJ-SCHIP1///SCHIP1	100505385///29970	0.762700369682772	-0.632438490645752
LAT	27040	0.762738101126318	0.755816794433004
CD55	1604	0.762738101126318	0.746639881628427
NTAN1	123803	0.762738101126318	-0.344555587133332
APTX	54840	0.762738101126318	-0.21269024844902
		0.762738101126318	-0.34043833617598
SLC52A2	79581	0.762738101126318	-0.28923125002402
		0.762738101126318	-0.421926131884477
RGMA	56963	0.762738101126318	0.300946432950002
PDLIM2	64236	0.762738101126318	0.239122580733988
		0.762738101126318	-0.297425750797874
POLR3GL	84265	0.762830502000081	-0.325361623514215
RNVU1-1	101954273	0.762830502000081	-0.452440867612582
OR8J3	81168	0.762830502000081	0.110733087218301
ITFG1	81533	0.762830502000081	0.231765426632354
		0.762830502000081	-0.48815873585866
MC5R	4161	0.762850753305444	0.185792306420915
TBC1D22A	25771	0.762852204745909	-0.205711924378432
ANAPC1P1///ANAPC1	100286979///64682	0.762919424076581	-0.410721424811765
CSF3	1440	0.762949148978264	-0.194922537141012
NAV3	89795	0.762949148978264	0.334228228775491
		0.762949148978264	-0.328730337606867
		0.762949148978264	-0.185060786546569
FNDC1	84624	0.762949148978264	0.131141722776635
		0.762975895348991	0.108561681709315
		0.762975895348991	-0.105561514773856
MLKL	197259	0.762975895348991	0.359035427069282
CRYBB2	1415	0.762983851918571	-0.236087877115196
UTRN	7402	0.762983851918571	-0.405319046317651
SWI5	375757	0.762983851918571	0.21258732374951
CCDC74B///CCDC74A	91409///90557	0.762983851918571	-0.371324920005393
MYO15B	80022	0.762983851918571	-0.590080937660782
		0.762983851918571	0.110963867757517
PMPCA	23203	0.762983851918571	-0.399263497279576
SCAP	22937	0.762983851918571	0.179178046621729
ALOX15	246	0.762983851918571	0.337462120278104
PDIK1L	149420	0.762983851918571	-0.437328362465849
		0.762983851918571	0.306317720357844
TARS2	80222	0.762983851918571	0.250500985497222
		0.762983851918571	-0.272570626526307
AK8	158067	0.762983851918571	0.232174077774344
NUMA1	4926	0.762983851918571	-0.269095225600001
SUMF2	25870	0.762983851918571	0.285669164789867
CDC42BPG	55561	0.762983851918571	-0.191284996882517
		0.762983851918571	0.359219296069935
ERN1	2081	0.762983851918571	0.299513270004576
		0.762983851918571	-0.186600142511926
ST8SIA2	8128	0.762983851918571	0.255174303185129
LOC400965	400965	0.762989290670336	0.253137718182353
		0.763115598918605	0.221073755112582
		0.763208176389145	-0.266306207840033
DNA2	1763	0.763208176389145	0.393757205415361
		0.763208176389145	-0.221122990346403
OR5M1	390168	0.763208176389145	-0.126155563800817
PKDCC	91461	0.763208176389145	0.227366196701798
FREM2	341640	0.763208176389145	-0.149503547590197
TPRX1	284355	0.763208176389145	0.243615404427942
LONP2	83752	0.763288495978912	-0.149937901635948
MEST	4232	0.763288495978912	-0.828914264821734
SERP1	27230	0.763348828051691	0.243190093984644
		0.7633513943199	-0.175172773348529
ZMAT5	55954	0.7633513943199	-0.177990744456372
		0.7633513943199	-0.325152748220099
		0.7633513943199	-0.0990391529153594
ROCK1P1	727758	0.7633513943199	0.319768774093464
		0.76355786630597	-0.40146699539771
		0.763689190048476	-0.582298662670425
		0.763749170423747	0.219091085960619
KCNC2	3747	0.76375224105551	0.160941562804576
		0.763864903072997	0.211536601400327
		0.76391229565664	-0.175975201780393
UBE2K	3093	0.763974919147747	0.186544412063071
GOLIM4	27333	0.764168862743012	0.817038203714543
ZNF575	284346	0.764183566902245	0.156152545511437
MLC1	23209	0.764183566902245	-0.801703107696078
PSMA3	5684	0.764388804191207	-0.289377297430885
		0.764388804191207	-0.211173320622875
RPL23AP64	649946	0.764388804191207	0.182616674870424
		0.764388804191207	0.175976455610295
HIST1H3I	8354	0.764388804191207	0.603809540419119
PRR21	643905	0.764388804191207	0.214314398102614
RTP5	285093	0.764388804191207	-0.211223579951469
RGL2	5863	0.764388804191207	-0.331440182873039
PTCH2	8643	0.764388804191207	0.162888264528758
ZSCAN9	7746	0.764434805002359	-0.47085315367941
		0.764435606731229	0.201207132646078
		0.764453167435175	0.372332736292321
SIGLEC8	27181	0.764453167435175	0.243535071329411
SPAG8	26206	0.764521349476724	-0.171831950580719
TLN2	83660	0.764605360174532	0.306920702789215
TECTA	7007	0.764605617687269	0.211386381258821
		0.764616767752814	-0.586018985119935
		0.764791254399228	-0.394032996628431
		0.764799683144894	-0.930363018145425
NOTCH1	4851	0.764799683144894	-0.423608623650327
		0.764799683144894	0.148116063589216
SENP2	59343	0.764842286553897	-0.268738127366174
		0.764881767917166	-0.345376326762089
		0.764881767917166	-0.280088072206046
CHST14	113189	0.764881767917166	-0.215504072640197
CMTR2	55783	0.764881767917166	0.282317049491176
		0.764881767917166	0.0966488168478761
PKIB	5570	0.764881767917166	-0.332555525961439
		0.76489543102214	0.298806368453759
TARS	6897	0.76489543102214	-0.52950360882647
ANAPC16	119504	0.76489543102214	-0.342222264829086
ATP6V0D2	245972	0.76489543102214	-0.129608125618953
IKZF2	22807	0.76489543102214	-0.941531259390524
SDCCAG3	10807	0.76489543102214	-0.235446159801143
SLC30A6	55676	0.765211539247878	0.333011470309642
		0.765276119279785	0.249695166942973
BMPR1A	657	0.765276119279785	0.844751529684315
		0.765276119279785	0.367218169045261
		0.765276119279785	0.353315506771732
HAO1	54363	0.765276119279785	0.152047213087091
AIP	9049	0.765487253680153	0.291144088433006
		0.765519482978978	-0.306879585751634
TMEM45A	55076	0.765537897996135	-0.396513326437418
POC5	134359	0.765596477376317	-0.343634043273855
SSX1	6756	0.765596477376317	-0.486558059404739
RIBC1	158787	0.765596477376317	0.189109223268302
		0.765872158731679	0.214358377449674
		0.765969260644015	0.134469109990359
		0.765969260644015	-0.258092994683987
RSPH9	221421	0.765969260644015	0.179977447430392
FAM26D	221301	0.766009020084121	0.115603913500491
MC1R	4157	0.766034297274085	0.190996654924672
		0.766138185312132	-0.279306706275489
PTPRH	5794	0.766138185312132	0.348166314053268
CLIP2	7461	0.766138185312132	-0.468546450346243
SV2C	22987	0.766138185312132	-0.261985449652124
CES1	1066	0.766138185312132	-0.869091752296406
SLC39A7	7922	0.766138185312132	0.446453595210621
SPATC1L	84221	0.766184776135749	-0.317788450454903
		0.766196495490367	0.26507595960229
LZTR1	8216	0.766245182885484	0.217824925665361
		0.766245182885484	-0.439369673630228
KRTAP21-2	337978	0.766245182885484	0.15349174080817
		0.766245182885484	0.33185798161732
		0.766261792062316	-0.222865233060457
DEFB109P1B///DEFB109P1	641517///245912	0.766309369193822	-0.196497135074346
		0.766376076338591	-0.147619447055229
		0.766383894888015	-0.240662809082028
TAX1BP1	8887	0.766416183737304	0.286809846427126
HIVEP3	59269	0.766566973025282	0.419419528727124
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	102723555///100310812///729597///728524///441273///441272///441251///285955	0.766566973025282	-0.189417935997549
CSTB	1476	0.76657268262272	-0.278226489044284
SLC1A2	6506	0.766705737183269	0.167794175571896
		0.76670802727619	0.283581543023692
		0.766786341744321	0.438794983053268
PLD5	200150	0.766792529935637	0.207685090204901
DUSP13	51207	0.766817552001382	0.206668522118954
		0.766997986862852	-0.257701145333006
		0.766997986862852	-0.338609237660783
		0.767081189037105	0.199089736384968
IRS1	3667	0.767117440753302	0.308408418143955
		0.767136529684307	0.263743120136274
ARMC10	83787	0.767161423171329	-0.252037370431048
RTL1	388015	0.767161423171329	0.173210709215524
CCL17	6361	0.767161423171329	0.201795674574672
		0.767161423171329	-0.355396898743791
ALDH18A1	5832	0.767161423171329	-0.513029333974183
RPS28	6234	0.767161423171329	-0.165966034071895
MYO18A///TIAF1	399687///9220	0.767161423171329	-0.366194015041668
PLEKHG4B	153478	0.767161423171329	-0.460838919889214
C19orf35	374872	0.767161423171329	0.185996460757353
SMUG1	23583	0.767161423171329	-0.267415605850489
		0.767161423171329	0.348784777315522
CALHM1	255022	0.767186479114347	-0.17757027230964
KIAA0040	9674	0.767186479114347	0.650963556402616
FAM91A1	157769	0.767186479114347	0.339020236357024
SSPO	23145	0.767186479114347	0.180591772141502
BMPR1A	657	0.767186479114347	0.814028117529412
HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	85236///54145///8348///3017	0.767186479114347	0.331397715770917
HMGCLL1	54511	0.767186479114347	0.165392382797876
HID1	283987	0.767249977673633	-0.182985993838561
KDM6A	7403	0.767585927803359	0.475014076205884
MOGAT1	116255	0.767585927803359	-0.205942932021405
TNFRSF11B	4982	0.767585927803359	0.182776267416175
LINC00319	284836	0.767588257800061	-0.18560932886209
		0.767714391924102	0.159033114823367
		0.767714391924102	-0.387609619511765
		0.767714391924102	-0.533924391642975
VIL1	7429	0.76774645667452	0.17375702644379
CYP2J2	1573	0.76774645667452	-0.214786949244118
PPP1R2	5504	0.767778363169158	0.260563360385946
		0.767778363169158	-0.20460059642843
NCKAP1	10787	0.767778363169158	-0.7758509465183
		0.767778363169158	-0.510554283709312
		0.767936605623276	0.419282204820099
BGN	633	0.767936605623276	0.177867083058006
RINL	126432	0.768114470606088	-0.157306934379084
FOXN4	121643	0.768140518205237	0.212637260130228
TTC28-AS1	284900	0.768236464440236	-0.16291038139853
